Numéro d'Étudiant,code_ue,note
2012000579,S07A006,12
2012000579,S07A007,6
2012000579,S07A008,16
2012000579,S07A009,9
2012000579,S07A010,10
2012000579,S07A011,1
2012000579,S07A012,3
2012000579,S07A013,3
2012000579,S07A014,19
2012000579,S07A015,20
2012000579,S07A016,3
2012000579,S07A017,19
2012000579,S07A018,7
2012000579,S07A019,12
2012000579,S07A020,4
2012000579,S07A021,7
2012000579,S07A022,0
2012000579,S07A023,15
2012000579,S07A024,3
2012000579,S07A025,16
2012000579,S07A026,17
2012000579,S07A027,17
2012000579,S07A028,16
2012000579,S07A029,8
2012000579,S07A030,7
2012000579,S07A031,18
2012000579,S07A032,2
2012000579,S07A033,4
2012000579,S07A034,11
2012000579,S07A035,6
2012000579,S07A036,17
2012000579,S07A037,12
2012000579,S07A038,3
2012000579,S07A039,6
2012000579,S07A040,6
2012000579,S07A041,4
2012000579,S07A042,4
2012000579,S07A043,15
2012000579,S07A044,3
2012000579,S07A045,18
2012000579,S07A046,8
2012000579,S07A047,7
2012000579,S07A048,2
2012000579,S07A049,20
2012000579,S07A050,11
2012000579,S07A051,12
2012000579,S07A052,11
2012000579,S07A053,20
2012000579,S07A054,9
2012000579,S07A055,7
2012000579,S07A056,5
2012000579,S07A057,18
2012000579,S07A058,1
2012000579,S07A059,8
2012000579,S07A060,6
2012000579,S07A061,17
2012000579,S07A062,0
2012000579,S07A063,17
2012000579,S07A064,17
2012000579,S07A065,19
2012000579,S07A066,16
2012000579,S07A067,15
2012000579,S07A068,17
2012000579,S07A069,5
2012000579,S07A070,13
2012000579,S07A071,18
2012000579,S07A072,6
2012000579,S07A073,19
2012000579,S07A074,9
2012000579,S07A075,7
2012000579,S07A076,10
2012000579,S07A077,13
2012000579,S07A078,17
2012000579,S07A079,9
2012000579,S07A080,12
2012000579,S07A081,13
2012000579,S07A082,1
2012000579,S07A083,12
2012000579,S07A084,8
2012000579,S07A085,0
2012000579,S07A086,0
2012000579,S07A087,10
2012000579,S07A088,20
2012000579,S07A089,4
2012000579,S07A090,20
2012000579,S07A091,12
2012000579,S07A092,16
2012000579,S07A093,13
2012000579,S07A094,3
2012000579,S07A095,19
2012000579,S07A096,19
2012000579,S07A097,15
2012000579,S07A098,8
2012000579,S07A099,20
2012000579,S07A100,6
2012000580,S07A001,15
2012000580,S07A002,19
2012000580,S07A003,18
2012000580,S07A004,7
2012000580,S07A005,11
2012000580,S07A006,11
2012000580,S07A007,7
2012000580,S07A008,18
2012000580,S07A009,14
2012000580,S07A010,4
2012000580,S07A011,5
2012000580,S07A012,8
2012000580,S07A013,5
2012000580,S07A014,15
2012000580,S07A015,3
2012000580,S07A016,5
2012000580,S07A017,6
2012000580,S07A018,14
2012000580,S07A019,15
2012000580,S07A020,1
2012000580,S07A021,7
2012000580,S07A022,19
2012000580,S07A023,4
2012000580,S07A024,0
2012000580,S07A025,9
2012000580,S07A026,12
2012000580,S07A027,12
2012000580,S07A028,12
2012000580,S07A029,7
2012000580,S07A030,7
2012000580,S07A031,15
2012000580,S07A032,1
2012000580,S07A033,12
2012000580,S07A034,4
2012000580,S07A035,9
2012000580,S07A036,1
2012000580,S07A037,7
2012000580,S07A038,12
2012000580,S07A039,20
2012000580,S07A040,19
2012000580,S07A041,13
2012000580,S07A042,19
2012000580,S07A043,11
2012000580,S07A044,5
2012000580,S07A045,5
2012000580,S07A046,18
2012000580,S07A047,14
2012000580,S07A048,9
2012000580,S07A049,4
2012000580,S07A050,16
2012000580,S07A051,18
2012000580,S07A052,3
2012000580,S07A053,10
2012000580,S07A054,16
2012000580,S07A055,0
2012000580,S07A056,14
2012000580,S07A057,9
2012000580,S07A058,9
2012000580,S07A059,4
2012000580,S07A060,20
2012000580,S07A061,18
2012000580,S07A062,6
2012000580,S07A063,7
2012000580,S07A064,3
2012000580,S07A065,7
2012000580,S07A066,17
2012000580,S07A067,12
2012000580,S07A068,1
2012000580,S07A069,14
2012000580,S07A070,7
2012000580,S07A071,1
2012000580,S07A072,13
2012000580,S07A073,20
2012000580,S07A074,13
2012000580,S07A075,14
2012000580,S07A076,0
2012000580,S07A077,14
2012000580,S07A078,6
2012000580,S07A079,8
2012000580,S07A080,18
2012000580,S07A081,20
2012000580,S07A082,15
2012000580,S07A083,19
2012000580,S07A084,18
2012000580,S07A085,0
2012000580,S07A086,5
2012000580,S07A087,17
2012000580,S07A088,8
2012000580,S07A089,19
2012000580,S07A090,0
2012000580,S07A091,11
2012000580,S07A092,12
2012000580,S07A093,18
2012000580,S07A094,10
2012000580,S07A095,14
2012000580,S07A096,4
2012000580,S07A097,19
2012000580,S07A098,2
2012000580,S07A099,11
2012000580,S07A100,8
2012000581,S07A001,3
2012000581,S07A002,0
2012000581,S07A003,1
2012000581,S07A004,16
2012000581,S07A005,0
2012000581,S07A006,3
2012000581,S07A007,15
2012000581,S07A008,3
2012000581,S07A009,16
2012000581,S07A010,8
2012000581,S07A011,1
2012000581,S07A012,3
2012000581,S07A013,9
2012000581,S07A014,4
2012000581,S07A015,18
2012000581,S07A016,0
2012000581,S07A017,11
2012000581,S07A018,9
2012000581,S07A019,18
2012000581,S07A020,6
2012000581,S07A021,6
2012000581,S07A022,15
2012000581,S07A023,10
2012000581,S07A024,13
2012000581,S07A025,13
2012000581,S07A026,19
2012000581,S07A027,5
2012000581,S07A028,12
2012000581,S07A029,16
2012000581,S07A030,2
2012000581,S07A031,18
2012000581,S07A032,17
2012000581,S07A033,8
2012000581,S07A034,14
2012000581,S07A035,19
2012000581,S07A036,18
2012000581,S07A037,13
2012000581,S07A038,14
2012000581,S07A039,3
2012000581,S07A040,16
2012000581,S07A041,17
2012000581,S07A042,18
2012000581,S07A043,17
2012000581,S07A044,0
2012000581,S07A045,5
2012000581,S07A046,6
2012000581,S07A047,9
2012000581,S07A048,8
2012000581,S07A049,4
2012000581,S07A050,2
2012000581,S07A051,2
2012000581,S07A052,1
2012000581,S07A053,7
2012000581,S07A054,12
2012000581,S07A055,19
2012000581,S07A056,20
2012000581,S07A057,6
2012000581,S07A058,5
2012000581,S07A059,20
2012000581,S07A060,19
2012000581,S07A061,8
2012000581,S07A062,16
2012000581,S07A063,16
2012000581,S07A064,9
2012000581,S07A065,8
2012000581,S07A066,18
2012000581,S07A067,20
2012000581,S07A068,3
2012000581,S07A069,1
2012000581,S07A070,3
2012000581,S07A071,6
2012000581,S07A072,7
2012000581,S07A073,12
2012000581,S07A074,10
2012000581,S07A075,15
2012000581,S07A076,3
2012000581,S07A077,2
2012000581,S07A078,7
2012000581,S07A079,8
2012000581,S07A080,7
2012000581,S07A081,8
2012000581,S07A082,4
2012000581,S07A083,14
2012000581,S07A084,10
2012000581,S07A085,0
2012000581,S07A086,5
2012000581,S07A087,12
2012000581,S07A088,0
2012000581,S07A089,6
2012000581,S07A090,6
2012000581,S07A091,13
2012000581,S07A092,9
2012000581,S07A093,9
2012000581,S07A094,18
2012000581,S07A095,1
2012000581,S07A096,15
2012000581,S07A097,17
2012000581,S07A098,19
2012000581,S07A099,8
2012000581,S07A100,10
2012000582,S07A001,17
2012000582,S07A002,0
2012000582,S07A003,18
2012000582,S07A004,4
2012000582,S07A005,8
2012000582,S07A006,9
2012000582,S07A007,2
2012000582,S07A008,20
2012000582,S07A009,7
2012000582,S07A010,5
2012000582,S07A011,6
2012000582,S07A012,9
2012000582,S07A013,13
2012000582,S07A014,15
2012000582,S07A015,20
2012000582,S07A016,3
2012000582,S07A017,2
2012000582,S07A018,6
2012000582,S07A019,8
2012000582,S07A020,16
2012000582,S07A021,19
2012000582,S07A022,6
2012000582,S07A023,9
2012000582,S07A024,3
2012000582,S07A025,2
2012000582,S07A026,7
2012000582,S07A027,2
2012000582,S07A028,11
2012000582,S07A029,13
2012000582,S07A030,4
2012000582,S07A031,13
2012000582,S07A032,12
2012000582,S07A033,0
2012000582,S07A034,5
2012000582,S07A035,20
2012000582,S07A036,10
2012000582,S07A037,9
2012000582,S07A038,6
2012000582,S07A039,2
2012000582,S07A040,10
2012000582,S07A041,1
2012000582,S07A042,10
2012000582,S07A043,18
2012000582,S07A044,3
2012000582,S07A045,8
2012000582,S07A046,19
2012000582,S07A047,14
2012000582,S07A048,19
2012000582,S07A049,15
2012000582,S07A050,7
2012000582,S07A051,14
2012000582,S07A052,19
2012000582,S07A053,14
2012000582,S07A054,16
2012000582,S07A055,9
2012000582,S07A056,15
2012000582,S07A057,12
2012000582,S07A058,20
2012000582,S07A059,1
2012000582,S07A060,5
2012000582,S07A061,20
2012000582,S07A062,20
2012000582,S07A063,10
2012000582,S07A064,2
2012000582,S07A065,15
2012000582,S07A066,15
2012000582,S07A067,7
2012000582,S07A068,19
2012000582,S07A069,6
2012000582,S07A070,7
2012000582,S07A071,15
2012000582,S07A072,20
2012000582,S07A073,9
2012000582,S07A074,4
2012000582,S07A075,20
2012000582,S07A076,11
2012000582,S07A077,9
2012000582,S07A078,9
2012000582,S07A079,9
2012000582,S07A080,5
2012000582,S07A081,11
2012000582,S07A082,14
2012000582,S07A083,3
2012000582,S07A084,11
2012000582,S07A085,5
2012000582,S07A086,18
2012000582,S07A087,5
2012000582,S07A088,17
2012000582,S07A089,15
2012000582,S07A090,18
2012000582,S07A091,20
2012000582,S07A092,5
2012000582,S07A093,0
2012000582,S07A094,14
2012000582,S07A095,18
2012000582,S07A096,16
2012000582,S07A097,4
2012000582,S07A098,2
2012000582,S07A099,13
2012000582,S07A100,13
2012000583,S07A001,5
2012000583,S07A002,11
2012000583,S07A003,20
2012000583,S07A004,12
2012000583,S07A005,6
2012000583,S07A006,5
2012000583,S07A007,10
2012000583,S07A008,4
2012000583,S07A009,19
2012000583,S07A010,14
2012000583,S07A011,9
2012000583,S07A012,15
2012000583,S07A013,12
2012000583,S07A014,19
2012000583,S07A015,18
2012000583,S07A016,16
2012000583,S07A017,4
2012000583,S07A018,12
2012000583,S07A019,12
2012000583,S07A020,5
2012000583,S07A021,8
2012000583,S07A022,5
2012000583,S07A023,15
2012000583,S07A024,17
2012000583,S07A025,4
2012000583,S07A026,3
2012000583,S07A027,1
2012000583,S07A028,6
2012000583,S07A029,0
2012000583,S07A030,18
2012000583,S07A031,2
2012000583,S07A032,7
2012000583,S07A033,6
2012000583,S07A034,10
2012000583,S07A035,17
2012000583,S07A036,7
2012000583,S07A037,18
2012000583,S07A038,12
2012000583,S07A039,20
2012000583,S07A040,17
2012000583,S07A041,11
2012000583,S07A042,18
2012000583,S07A043,14
2012000583,S07A044,20
2012000583,S07A045,7
2012000583,S07A046,0
2012000583,S07A047,15
2012000583,S07A048,3
2012000583,S07A049,13
2012000583,S07A050,7
2012000583,S07A051,0
2012000583,S07A052,14
2012000583,S07A053,2
2012000583,S07A054,13
2012000583,S07A055,8
2012000583,S07A056,11
2012000583,S07A057,16
2012000583,S07A058,9
2012000583,S07A059,8
2012000583,S07A060,16
2012000583,S07A061,17
2012000583,S07A062,13
2012000583,S07A063,8
2012000583,S07A064,14
2012000583,S07A065,9
2012000583,S07A066,13
2012000583,S07A067,8
2012000583,S07A068,9
2012000583,S07A069,8
2012000583,S07A070,5
2012000583,S07A071,20
2012000583,S07A072,1
2012000583,S07A073,5
2012000583,S07A074,17
2012000583,S07A075,5
2012000583,S07A076,2
2012000583,S07A077,8
2012000583,S07A078,14
2012000583,S07A079,2
2012000583,S07A080,13
2012000583,S07A081,20
2012000583,S07A082,13
2012000583,S07A083,3
2012000583,S07A084,5
2012000583,S07A085,19
2012000583,S07A086,1
2012000583,S07A087,13
2012000583,S07A088,15
2012000583,S07A089,2
2012000583,S07A090,8
2012000583,S07A091,5
2012000583,S07A092,19
2012000583,S07A093,17
2012000583,S07A094,1
2012000583,S07A095,0
2012000583,S07A096,7
2012000583,S07A097,6
2012000583,S07A098,2
2012000583,S07A099,16
2012000583,S07A100,10
2012000584,S07A001,10
2012000584,S07A002,8
2012000584,S07A003,17
2012000584,S07A004,16
2012000584,S07A005,11
2012000584,S07A006,14
2012000584,S07A007,16
2012000584,S07A008,15
2012000584,S07A009,19
2012000584,S07A010,18
2012000584,S07A011,9
2012000584,S07A012,16
2012000584,S07A013,18
2012000584,S07A014,18
2012000584,S07A015,14
2012000584,S07A016,5
2012000584,S07A017,5
2012000584,S07A018,0
2012000584,S07A019,3
2012000584,S07A020,17
2012000584,S07A021,6
2012000584,S07A022,0
2012000584,S07A023,3
2012000584,S07A024,11
2012000584,S07A025,19
2012000584,S07A026,12
2012000584,S07A027,7
2012000584,S07A028,18
2012000584,S07A029,0
2012000584,S07A030,13
2012000584,S07A031,18
2012000584,S07A032,14
2012000584,S07A033,1
2012000584,S07A034,18
2012000584,S07A035,0
2012000584,S07A036,10
2012000584,S07A037,8
2012000584,S07A038,3
2012000584,S07A039,0
2012000584,S07A040,15
2012000584,S07A041,13
2012000584,S07A042,9
2012000584,S07A043,3
2012000584,S07A044,6
2012000584,S07A045,14
2012000584,S07A046,17
2012000584,S07A047,9
2012000584,S07A048,8
2012000584,S07A049,19
2012000584,S07A050,14
2012000584,S07A051,17
2012000584,S07A052,5
2012000584,S07A053,11
2012000584,S07A054,8
2012000584,S07A055,0
2012000584,S07A056,15
2012000584,S07A057,19
2012000584,S07A058,3
2012000584,S07A059,1
2012000584,S07A060,10
2012000584,S07A061,5
2012000584,S07A062,17
2012000584,S07A063,18
2012000584,S07A064,19
2012000584,S07A065,6
2012000584,S07A066,20
2012000584,S07A067,13
2012000584,S07A068,5
2012000584,S07A069,4
2012000584,S07A070,9
2012000584,S07A071,7
2012000584,S07A072,6
2012000584,S07A073,19
2012000584,S07A074,12
2012000584,S07A075,12
2012000584,S07A076,4
2012000584,S07A077,19
2012000584,S07A078,4
2012000584,S07A079,18
2012000584,S07A080,16
2012000584,S07A081,13
2012000584,S07A082,7
2012000584,S07A083,1
2012000584,S07A084,10
2012000584,S07A085,0
2012000584,S07A086,17
2012000584,S07A087,13
2012000584,S07A088,19
2012000584,S07A089,17
2012000584,S07A090,12
2012000584,S07A091,9
2012000584,S07A092,16
2012000584,S07A093,20
2012000584,S07A094,8
2012000584,S07A095,0
2012000584,S07A096,1
2012000584,S07A097,16
2012000584,S07A098,20
2012000584,S07A099,2
2012000584,S07A100,4
2012000585,S07A001,5
2012000585,S07A002,6
2012000585,S07A003,16
2012000585,S07A004,12
2012000585,S07A005,1
2012000585,S07A006,18
2012000585,S07A007,13
2012000585,S07A008,0
2012000585,S07A009,5
2012000585,S07A010,0
2012000585,S07A011,5
2012000585,S07A012,2
2012000585,S07A013,17
2012000585,S07A014,1
2012000585,S07A015,16
2012000585,S07A016,7
2012000585,S07A017,4
2012000585,S07A018,10
2012000585,S07A019,17
2012000585,S07A020,19
2012000585,S07A021,17
2012000585,S07A022,7
2012000585,S07A023,0
2012000585,S07A024,11
2012000585,S07A025,17
2012000585,S07A026,19
2012000585,S07A027,0
2012000585,S07A028,6
2012000585,S07A029,10
2012000585,S07A030,19
2012000585,S07A031,6
2012000585,S07A032,1
2012000585,S07A033,7
2012000585,S07A034,1
2012000585,S07A035,20
2012000585,S07A036,13
2012000585,S07A037,2
2012000585,S07A038,15
2012000585,S07A039,6
2012000585,S07A040,17
2012000585,S07A041,15
2012000585,S07A042,18
2012000585,S07A043,15
2012000585,S07A044,9
2012000585,S07A045,0
2012000585,S07A046,3
2012000585,S07A047,5
2012000585,S07A048,20
2012000585,S07A049,5
2012000585,S07A050,15
2012000585,S07A051,6
2012000585,S07A052,1
2012000585,S07A053,19
2012000585,S07A054,2
2012000585,S07A055,7
2012000585,S07A056,7
2012000585,S07A057,5
2012000585,S07A058,0
2012000585,S07A059,15
2012000585,S07A060,18
2012000585,S07A061,9
2012000585,S07A062,13
2012000585,S07A063,14
2012000585,S07A064,3
2012000585,S07A065,7
2012000585,S07A066,17
2012000585,S07A067,11
2012000585,S07A068,13
2012000585,S07A069,3
2012000585,S07A070,0
2012000585,S07A071,3
2012000585,S07A072,14
2012000585,S07A073,7
2012000585,S07A074,12
2012000585,S07A075,20
2012000585,S07A076,14
2012000585,S07A077,11
2012000585,S07A078,11
2012000585,S07A079,10
2012000585,S07A080,17
2012000585,S07A081,0
2012000585,S07A082,0
2012000585,S07A083,14
2012000585,S07A084,9
2012000585,S07A085,19
2012000585,S07A086,7
2012000585,S07A087,18
2012000585,S07A088,9
2012000585,S07A089,15
2012000585,S07A090,4
2012000585,S07A091,9
2012000585,S07A092,14
2012000585,S07A093,7
2012000585,S07A094,3
2012000585,S07A095,16
2012000585,S07A096,17
2012000585,S07A097,0
2012000585,S07A098,1
2012000585,S07A099,8
2012000585,S07A100,11
2012000586,S07A001,3
2012000586,S07A002,4
2012000586,S07A003,12
2012000586,S07A004,3
2012000586,S07A005,9
2012000586,S07A006,0
2012000586,S07A007,5
2012000586,S07A008,0
2012000586,S07A009,6
2012000586,S07A010,10
2012000586,S07A011,15
2012000586,S07A012,9
2012000586,S07A013,15
2012000586,S07A014,3
2012000586,S07A015,11
2012000586,S07A016,5
2012000586,S07A017,5
2012000586,S07A018,12
2012000586,S07A019,3
2012000586,S07A020,8
2012000586,S07A021,6
2012000586,S07A022,3
2012000586,S07A023,19
2012000586,S07A024,4
2012000586,S07A025,12
2012000586,S07A026,2
2012000586,S07A027,9
2012000586,S07A028,3
2012000586,S07A029,13
2012000586,S07A030,10
2012000586,S07A031,3
2012000586,S07A032,18
2012000586,S07A033,11
2012000586,S07A034,8
2012000586,S07A035,14
2012000586,S07A036,17
2012000586,S07A037,15
2012000586,S07A038,1
2012000586,S07A039,11
2012000586,S07A040,13
2012000586,S07A041,14
2012000586,S07A042,5
2012000586,S07A043,4
2012000586,S07A044,2
2012000586,S07A045,17
2012000586,S07A046,5
2012000586,S07A047,5
2012000586,S07A048,9
2012000586,S07A049,9
2012000586,S07A050,7
2012000586,S07A051,15
2012000586,S07A052,3
2012000586,S07A053,8
2012000586,S07A054,20
2012000586,S07A055,13
2012000586,S07A056,13
2012000586,S07A057,6
2012000586,S07A058,16
2012000586,S07A059,5
2012000586,S07A060,11
2012000586,S07A061,14
2012000586,S07A062,9
2012000586,S07A063,1
2012000586,S07A064,5
2012000586,S07A065,20
2012000586,S07A066,2
2012000586,S07A067,8
2012000586,S07A068,0
2012000586,S07A069,14
2012000586,S07A070,14
2012000586,S07A071,19
2012000586,S07A072,19
2012000586,S07A073,19
2012000586,S07A074,5
2012000586,S07A075,6
2012000586,S07A076,10
2012000586,S07A077,18
2012000586,S07A078,7
2012000586,S07A079,17
2012000586,S07A080,18
2012000586,S07A081,11
2012000586,S07A082,1
2012000586,S07A083,10
2012000586,S07A084,19
2012000586,S07A085,17
2012000586,S07A086,3
2012000586,S07A087,12
2012000586,S07A088,2
2012000586,S07A089,3
2012000586,S07A090,4
2012000586,S07A091,0
2012000586,S07A092,9
2012000586,S07A093,9
2012000586,S07A094,8
2012000586,S07A095,3
2012000586,S07A096,8
2012000586,S07A097,18
2012000586,S07A098,10
2012000586,S07A099,18
2012000586,S07A100,10
2012000587,S07A001,20
2012000587,S07A002,18
2012000587,S07A003,20
2012000587,S07A004,10
2012000587,S07A005,4
2012000587,S07A006,0
2012000587,S07A007,10
2012000587,S07A008,20
2012000587,S07A009,7
2012000587,S07A010,9
2012000587,S07A011,18
2012000587,S07A012,2
2012000587,S07A013,13
2012000587,S07A014,3
2012000587,S07A015,17
2012000587,S07A016,16
2012000587,S07A017,2
2012000587,S07A018,5
2012000587,S07A019,7
2012000587,S07A020,19
2012000587,S07A021,16
2012000587,S07A022,8
2012000587,S07A023,10
2012000587,S07A024,18
2012000587,S07A025,5
2012000587,S07A026,13
2012000587,S07A027,11
2012000587,S07A028,17
2012000587,S07A029,1
2012000587,S07A030,1
2012000587,S07A031,9
2012000587,S07A032,13
2012000587,S07A033,19
2012000587,S07A034,3
2012000587,S07A035,5
2012000587,S07A036,2
2012000587,S07A037,17
2012000587,S07A038,16
2012000587,S07A039,3
2012000587,S07A040,10
2012000587,S07A041,15
2012000587,S07A042,19
2012000587,S07A043,11
2012000587,S07A044,14
2012000587,S07A045,7
2012000587,S07A046,12
2012000587,S07A047,20
2012000587,S07A048,5
2012000587,S07A049,11
2012000587,S07A050,10
2012000587,S07A051,15
2012000587,S07A052,8
2012000587,S07A053,0
2012000587,S07A054,3
2012000587,S07A055,18
2012000587,S07A056,6
2012000587,S07A057,13
2012000587,S07A058,7
2012000587,S07A059,9
2012000587,S07A060,5
2012000587,S07A061,4
2012000587,S07A062,4
2012000587,S07A063,18
2012000587,S07A064,3
2012000587,S07A065,7
2012000587,S07A066,16
2012000587,S07A067,10
2012000587,S07A068,13
2012000587,S07A069,8
2012000587,S07A070,13
2012000587,S07A071,15
2012000587,S07A072,16
2012000587,S07A073,1
2012000587,S07A074,1
2012000587,S07A075,10
2012000587,S07A076,8
2012000587,S07A077,7
2012000587,S07A078,7
2012000587,S07A079,18
2012000587,S07A080,0
2012000587,S07A081,2
2012000587,S07A082,11
2012000587,S07A083,4
2012000587,S07A084,4
2012000587,S07A085,17
2012000587,S07A086,15
2012000587,S07A087,6
2012000587,S07A088,10
2012000587,S07A089,13
2012000587,S07A090,7
2012000587,S07A091,16
2012000587,S07A092,19
2012000587,S07A093,11
2012000587,S07A094,9
2012000587,S07A095,5
2012000587,S07A096,16
2012000587,S07A097,15
2012000587,S07A098,19
2012000587,S07A099,9
2012000587,S07A100,4
2012000588,S07A001,17
2012000588,S07A002,17
2012000588,S07A003,12
2012000588,S07A004,19
2012000588,S07A005,4
2012000588,S07A006,5
2012000588,S07A007,15
2012000588,S07A008,14
2012000588,S07A009,5
2012000588,S07A010,1
2012000588,S07A011,14
2012000588,S07A012,0
2012000588,S07A013,15
2012000588,S07A014,19
2012000588,S07A015,9
2012000588,S07A016,6
2012000588,S07A017,15
2012000588,S07A018,15
2012000588,S07A019,10
2012000588,S07A020,8
2012000588,S07A021,3
2012000588,S07A022,18
2012000588,S07A023,1
2012000588,S07A024,5
2012000588,S07A025,12
2012000588,S07A026,18
2012000588,S07A027,17
2012000588,S07A028,19
2012000588,S07A029,19
2012000588,S07A030,16
2012000588,S07A031,19
2012000588,S07A032,18
2012000588,S07A033,17
2012000588,S07A034,20
2012000588,S07A035,15
2012000588,S07A036,8
2012000588,S07A037,12
2012000588,S07A038,17
2012000588,S07A039,12
2012000588,S07A040,9
2012000588,S07A041,4
2012000588,S07A042,17
2012000588,S07A043,20
2012000588,S07A044,2
2012000588,S07A045,19
2012000588,S07A046,19
2012000588,S07A047,15
2012000588,S07A048,6
2012000588,S07A049,17
2012000588,S07A050,1
2012000588,S07A051,13
2012000588,S07A052,5
2012000588,S07A053,7
2012000588,S07A054,19
2012000588,S07A055,9
2012000588,S07A056,1
2012000588,S07A057,0
2012000588,S07A058,1
2012000588,S07A059,4
2012000588,S07A060,14
2012000588,S07A061,6
2012000588,S07A062,11
2012000588,S07A063,0
2012000588,S07A064,1
2012000588,S07A065,9
2012000588,S07A066,10
2012000588,S07A067,7
2012000588,S07A068,5
2012000588,S07A069,8
2012000588,S07A070,8
2012000588,S07A071,7
2012000588,S07A072,5
2012000588,S07A073,14
2012000588,S07A074,19
2012000588,S07A075,8
2012000588,S07A076,6
2012000588,S07A077,4
2012000588,S07A078,14
2012000588,S07A079,9
2012000588,S07A080,7
2012000588,S07A081,14
2012000588,S07A082,8
2012000588,S07A083,10
2012000588,S07A084,15
2012000588,S07A085,2
2012000588,S07A086,9
2012000588,S07A087,6
2012000588,S07A088,5
2012000588,S07A089,15
2012000588,S07A090,14
2012000588,S07A091,5
2012000588,S07A092,12
2012000588,S07A093,10
2012000588,S07A094,12
2012000588,S07A095,2
2012000588,S07A096,1
2012000588,S07A097,11
2012000588,S07A098,19
2012000588,S07A099,20
2012000588,S07A100,15
2012000589,S07A001,13
2012000589,S07A002,13
2012000589,S07A003,8
2012000589,S07A004,8
2012000589,S07A005,12
2012000589,S07A006,16
2012000589,S07A007,15
2012000589,S07A008,19
2012000589,S07A009,4
2012000589,S07A010,8
2012000589,S07A011,6
2012000589,S07A012,2
2012000589,S07A013,6
2012000589,S07A014,15
2012000589,S07A015,20
2012000589,S07A016,13
2012000589,S07A017,20
2012000589,S07A018,13
2012000589,S07A019,10
2012000589,S07A020,20
2012000589,S07A021,8
2012000589,S07A022,7
2012000589,S07A023,2
2012000589,S07A024,4
2012000589,S07A025,14
2012000589,S07A026,19
2012000589,S07A027,19
2012000589,S07A028,9
2012000589,S07A029,15
2012000589,S07A030,2
2012000589,S07A031,14
2012000589,S07A032,1
2012000589,S07A033,17
2012000589,S07A034,0
2012000589,S07A035,1
2012000589,S07A036,6
2012000589,S07A037,15
2012000589,S07A038,3
2012000589,S07A039,12
2012000589,S07A040,19
2012000589,S07A041,16
2012000589,S07A042,2
2012000589,S07A043,10
2012000589,S07A044,6
2012000589,S07A045,20
2012000589,S07A046,12
2012000589,S07A047,7
2012000589,S07A048,10
2012000589,S07A049,8
2012000589,S07A050,3
2012000589,S07A051,17
2012000589,S07A052,10
2012000589,S07A053,15
2012000589,S07A054,14
2012000589,S07A055,0
2012000589,S07A056,20
2012000589,S07A057,0
2012000589,S07A058,8
2012000589,S07A059,0
2012000589,S07A060,4
2012000589,S07A061,6
2012000589,S07A062,16
2012000589,S07A063,1
2012000589,S07A064,8
2012000589,S07A065,3
2012000589,S07A066,3
2012000589,S07A067,12
2012000589,S07A068,15
2012000589,S07A069,5
2012000589,S07A070,15
2012000589,S07A071,11
2012000589,S07A072,12
2012000589,S07A073,20
2012000589,S07A074,11
2012000589,S07A075,13
2012000589,S07A076,3
2012000589,S07A077,5
2012000589,S07A078,7
2012000589,S07A079,9
2012000589,S07A080,10
2012000589,S07A081,7
2012000589,S07A082,14
2012000589,S07A083,8
2012000589,S07A084,13
2012000589,S07A085,10
2012000589,S07A086,1
2012000589,S07A087,19
2012000589,S07A088,17
2012000589,S07A089,19
2012000589,S07A090,9
2012000589,S07A091,17
2012000589,S07A092,18
2012000589,S07A093,13
2012000589,S07A094,15
2012000589,S07A095,19
2012000589,S07A096,17
2012000589,S07A097,18
2012000589,S07A098,3
2012000589,S07A099,14
2012000589,S07A100,4
2012000590,S07A001,17
2012000590,S07A002,3
2012000590,S07A003,13
2012000590,S07A004,9
2012000590,S07A005,4
2012000590,S07A006,14
2012000590,S07A007,0
2012000590,S07A008,19
2012000590,S07A009,15
2012000590,S07A010,0
2012000590,S07A011,18
2012000590,S07A012,10
2012000590,S07A013,5
2012000590,S07A014,4
2012000590,S07A015,11
2012000590,S07A016,17
2012000590,S07A017,16
2012000590,S07A018,1
2012000590,S07A019,10
2012000590,S07A020,14
2012000590,S07A021,6
2012000590,S07A022,14
2012000590,S07A023,3
2012000590,S07A024,10
2012000590,S07A025,11
2012000590,S07A026,5
2012000590,S07A027,3
2012000590,S07A028,10
2012000590,S07A029,8
2012000590,S07A030,3
2012000590,S07A031,17
2012000590,S07A032,13
2012000590,S07A033,17
2012000590,S07A034,10
2012000590,S07A035,11
2012000590,S07A036,11
2012000590,S07A037,19
2012000590,S07A038,15
2012000590,S07A039,19
2012000590,S07A040,16
2012000590,S07A041,0
2012000590,S07A042,3
2012000590,S07A043,6
2012000590,S07A044,10
2012000590,S07A045,6
2012000590,S07A046,16
2012000590,S07A047,9
2012000590,S07A048,11
2012000590,S07A049,20
2012000590,S07A050,13
2012000590,S07A051,20
2012000590,S07A052,17
2012000590,S07A053,15
2012000590,S07A054,19
2012000590,S07A055,2
2012000590,S07A056,20
2012000590,S07A057,18
2012000590,S07A058,15
2012000590,S07A059,16
2012000590,S07A060,8
2012000590,S07A061,12
2012000590,S07A062,5
2012000590,S07A063,2
2012000590,S07A064,16
2012000590,S07A065,19
2012000590,S07A066,5
2012000590,S07A067,6
2012000590,S07A068,0
2012000590,S07A069,9
2012000590,S07A070,0
